model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
bge-large-en-v1.5,chrome,upper,ae78f875-5b98-4907-bbb5-9c737fc68c03::v4,0.865638,0.640446,0.225191,0.373692,ae78f875-5b98-4907-bbb5-9c737fc68c03
bge-large-en-v1.5,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v0,0.911245,0.666355,0.24489,0.266016,af630914-714e-4a24-a7bb-f9af687d3b91
bge-large-en-v1.5,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v1,0.914977,0.662902,0.252075,0.252221,af630914-714e-4a24-a7bb-f9af687d3b91
bge-large-en-v1.5,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v2,0.883154,0.627832,0.255321,0.313962,af630914-714e-4a24-a7bb-f9af687d3b91
bge-large-en-v1.5,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v3,0.936133,0.688757,0.247376,0.2052,af630914-714e-4a24-a7bb-f9af687d3b91
bge-large-en-v1.5,chrome,upper,af630914-714e-4a24-a7bb-f9af687d3b91::v4,0.89559,0.622736,0.272854,0.276756,af630914-714e-4a24-a7bb-f9af687d3b91
bge-large-en-v1.5,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v0,0.965729,0.588875,0.376854,0.083359,b070486d-e161-459b-aa2b-ef442d973b92
bge-large-en-v1.5,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v1,0.908856,0.514655,0.394201,0.187792,b070486d-e161-459b-aa2b-ef442d973b92
bge-large-en-v1.5,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v2,0.891093,0.588793,0.302299,0.264848,b070486d-e161-459b-aa2b-ef442d973b92
bge-large-en-v1.5,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v3,0.913263,0.536173,0.377089,0.187004,b070486d-e161-459b-aa2b-ef442d973b92
bge-large-en-v1.5,chrome,upper,b070486d-e161-459b-aa2b-ef442d973b92::v4,0.904476,0.570273,0.334203,0.222289,b070486d-e161-459b-aa2b-ef442d973b92
bge-large-en-v1.5,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v0,0.988411,0.606506,0.381906,0.029451,b4f95342-463e-4179-8c3f-193cd7241fb2
bge-large-en-v1.5,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v1,0.911646,0.605704,0.305942,0.224081,b4f95342-463e-4179-8c3f-193cd7241fb2
bge-large-en-v1.5,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v2,0.929809,0.603446,0.326363,0.177002,b4f95342-463e-4179-8c3f-193cd7241fb2
bge-large-en-v1.5,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v3,0.918491,0.591397,0.327093,0.199484,b4f95342-463e-4179-8c3f-193cd7241fb2
bge-large-en-v1.5,chrome,upper,b4f95342-463e-4179-8c3f-193cd7241fb2::v4,0.922849,0.590518,0.332331,0.188412,b4f95342-463e-4179-8c3f-193cd7241fb2
bge-large-en-v1.5,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v0,0.931668,0.661971,0.269697,0.202149,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
bge-large-en-v1.5,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v1,0.874037,0.630409,0.243627,0.340819,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
bge-large-en-v1.5,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v2,0.893688,0.665152,0.228536,0.317492,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
bge-large-en-v1.5,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v3,0.896859,0.630428,0.266431,0.279081,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
bge-large-en-v1.5,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v4,0.905963,0.636785,0.269178,0.258901,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
bge-large-en-v1.5,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v0,0.814091,0.642202,0.171889,0.519592,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
bge-large-en-v1.5,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v1,0.904375,0.646612,0.257763,0.270595,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
bge-large-en-v1.5,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v2,0.851665,0.649335,0.20233,0.42301,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
bge-large-en-v1.5,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v3,0.817091,0.612736,0.204355,0.472312,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
bge-large-en-v1.5,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v4,0.892218,0.625042,0.267176,0.28745,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
bge-large-en-v1.5,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v0,0.972721,0.622624,0.350097,0.072287,c1fa57f3-c3db-4596-8f09-020701085416
bge-large-en-v1.5,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v1,0.932715,0.617036,0.31568,0.175694,c1fa57f3-c3db-4596-8f09-020701085416
bge-large-en-v1.5,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v2,0.951308,0.644422,0.306886,0.136938,c1fa57f3-c3db-4596-8f09-020701085416
bge-large-en-v1.5,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v3,0.950083,0.595743,0.35434,0.123479,c1fa57f3-c3db-4596-8f09-020701085416
bge-large-en-v1.5,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v4,0.90263,0.610583,0.292048,0.250039,c1fa57f3-c3db-4596-8f09-020701085416
bge-large-en-v1.5,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v0,0.972831,0.59105,0.381781,0.066435,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
bge-large-en-v1.5,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v1,0.899888,0.583366,0.316522,0.240288,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
bge-large-en-v1.5,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v2,0.909553,0.59198,0.317573,0.221673,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
bge-large-en-v1.5,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v3,0.964846,0.546133,0.418713,0.077455,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
bge-large-en-v1.5,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v4,0.924375,0.571528,0.352847,0.176499,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
bge-large-en-v1.5,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v0,0.958151,0.591493,0.366657,0.102444,da46d875-6b82-4681-9284-653b0c7ae241
bge-large-en-v1.5,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v1,0.881248,0.636783,0.244465,0.326945,da46d875-6b82-4681-9284-653b0c7ae241
bge-large-en-v1.5,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v2,0.901748,0.625083,0.276665,0.262063,da46d875-6b82-4681-9284-653b0c7ae241
bge-large-en-v1.5,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v3,0.902536,0.546028,0.356508,0.214691,da46d875-6b82-4681-9284-653b0c7ae241
bge-large-en-v1.5,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v4,0.903848,0.614428,0.28942,0.249374,da46d875-6b82-4681-9284-653b0c7ae241
bge-large-en-v1.5,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v0,0.899967,0.660516,0.239452,0.29466,e1e75309-3ddb-4d09-92ec-de869c928143
bge-large-en-v1.5,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v1,0.906078,0.678708,0.227369,0.292327,e1e75309-3ddb-4d09-92ec-de869c928143
bge-large-en-v1.5,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v2,0.905817,0.674916,0.230902,0.289718,e1e75309-3ddb-4d09-92ec-de869c928143
bge-large-en-v1.5,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v3,0.908631,0.642459,0.266171,0.255549,e1e75309-3ddb-4d09-92ec-de869c928143
bge-large-en-v1.5,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v4,0.892855,0.648656,0.244199,0.304957,e1e75309-3ddb-4d09-92ec-de869c928143
bge-large-en-v1.5,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v0,0.953527,0.544493,0.409035,0.102024,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
bge-large-en-v1.5,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v1,0.922335,0.520385,0.401951,0.161931,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
bge-large-en-v1.5,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v2,0.955745,0.578838,0.376907,0.105079,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
bge-large-en-v1.5,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v3,0.940807,0.538597,0.40221,0.128289,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
bge-large-en-v1.5,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v4,0.950926,0.515614,0.435312,0.101312,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
bge-large-en-v1.5,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v0,0.957396,0.635459,0.321938,0.116869,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
bge-large-en-v1.5,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v1,0.911562,0.629475,0.282087,0.238683,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
bge-large-en-v1.5,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v2,0.9466,0.612527,0.334072,0.137817,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
bge-large-en-v1.5,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v3,0.949306,0.584354,0.364952,0.121964,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
bge-large-en-v1.5,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v4,0.905722,0.642072,0.26365,0.263399,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
bge-large-en-v1.5,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v0,0.890679,0.517206,0.373473,0.226433,f5d96daf-83a8-4c86-9686-bada31fc66ab
bge-large-en-v1.5,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v1,0.967216,0.461316,0.5059,0.060859,f5d96daf-83a8-4c86-9686-bada31fc66ab
bge-large-en-v1.5,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v2,0.864773,0.551241,0.313532,0.301335,f5d96daf-83a8-4c86-9686-bada31fc66ab
bge-large-en-v1.5,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v3,0.907837,0.487757,0.42008,0.17992,f5d96daf-83a8-4c86-9686-bada31fc66ab
bge-large-en-v1.5,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v4,0.94726,0.434583,0.512677,0.093277,f5d96daf-83a8-4c86-9686-bada31fc66ab
bge-large-en-v1.5,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v0,0.960215,0.641402,0.318812,0.110947,f79439ad-3ee8-4f99-a518-0eb60e5652b0
bge-large-en-v1.5,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v1,0.957705,0.610134,0.347571,0.108486,f79439ad-3ee8-4f99-a518-0eb60e5652b0
bge-large-en-v1.5,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v2,0.960571,0.651134,0.309437,0.113019,f79439ad-3ee8-4f99-a518-0eb60e5652b0
bge-large-en-v1.5,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v3,0.95289,0.662682,0.290208,0.13966,f79439ad-3ee8-4f99-a518-0eb60e5652b0
bge-large-en-v1.5,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v4,0.955782,0.626568,0.329214,0.118409,f79439ad-3ee8-4f99-a518-0eb60e5652b0
bge-large-en-v1.5,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v0,0.971197,0.672626,0.298571,0.087981,fc6d8143-9452-4171-9459-7f515143419a
bge-large-en-v1.5,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v1,0.947547,0.648598,0.298949,0.149268,fc6d8143-9452-4171-9459-7f515143419a
bge-large-en-v1.5,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v2,0.938564,0.64773,0.290834,0.174401,fc6d8143-9452-4171-9459-7f515143419a
bge-large-en-v1.5,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v3,0.94311,0.684127,0.258983,0.180103,fc6d8143-9452-4171-9459-7f515143419a
bge-large-en-v1.5,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v4,0.93427,0.639301,0.294969,0.182229,fc6d8143-9452-4171-9459-7f515143419a
bge-large-en-v1.5,gimp,verdict,gimp_add_border_export,0.697691,0.672864,0.024827,0.924109,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_add_guide_50pct,0.731794,0.725207,0.006586,0.976031,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
bge-large-en-v1.5,gimp,verdict,gimp_add_layer_mask_black,0.666295,0.662254,0.004041,0.988035,734d6579-c07d-47a8-9ae2-13339795476b
bge-large-en-v1.5,gimp,verdict,gimp_alpha_channel_erase,0.682906,0.637341,0.045565,0.87436,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_brighten_photo,0.869272,0.831375,0.037897,0.775258,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_canvas_size_white_fill,0.664078,0.660026,0.004053,0.988079,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_channel_new_mask,0.700045,0.573342,0.126703,0.703034,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_convert_webp,0.719889,0.699097,0.020792,0.9309,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,verdict,gimp_crop_square_512,0.705901,0.661277,0.044624,0.868259,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_curves_adjustment,0.706018,0.688692,0.017326,0.944344,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,verdict,gimp_drop_shadow_filter,0.719612,0.681205,0.038407,0.879525,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,verdict,gimp_export_gif,0.720094,0.697864,0.022231,0.926422,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_export_output_png,0.897104,0.747455,0.149648,0.407437,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_pdf,0.72865,0.654141,0.074509,0.784568,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_psd,0.795325,0.719474,0.075852,0.729609,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_export_tiff,0.727433,0.719537,0.007895,0.971849,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_flip_vertical,0.818478,0.614481,0.203996,0.470852,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,verdict,gimp_fuzzy_select_fill,0.66672,0.639597,0.027123,0.924743,fbb548ca-c2a6-4601-9204-e39a2efc507b
bge-large-en-v1.5,gimp,verdict,gimp_gaussian_blur_dialog,0.782129,0.717625,0.064504,0.771566,a746add2-cab0-4740-ac36-c3769d9bfb46
bge-large-en-v1.5,gimp,verdict,gimp_gradient_fill_canvas,0.623847,0.597363,0.026483,0.934226,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_grayscale_mode,0.833929,0.731668,0.102261,0.6189,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_group_layers,0.627781,0.577733,0.050048,0.881478,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_hide_right_docks,0.801236,0.664886,0.13635,0.593124,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_icon_theme_legacy,0.791877,0.73716,0.054718,0.791822,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_indexed_16_colors,0.70601,0.66181,0.0442,0.869305,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,verdict,gimp_indexed_color_mode,0.796424,0.776363,0.020061,0.910297,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,verdict,gimp_layer_blend_screen,0.730241,0.714832,0.015409,0.945966,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_layer_preview_large,0.6601,0.637864,0.022237,0.938596,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_levels_adjustment,0.649814,0.636445,0.01337,0.963225,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,verdict,gimp_lower_contrast,0.815861,0.784059,0.031803,0.852725,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_merge_visible_clip,0.671633,0.667853,0.003779,0.988622,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,verdict,gimp_moon_top_left,0.79449,0.70293,0.09156,0.691791,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_half_opacity,0.70939,0.704117,0.005273,0.98218,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_multiply,0.737474,0.658344,0.07913,0.768394,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_name,0.840394,0.656068,0.184326,0.464062,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_layer_white_fill,0.717707,0.693579,0.024129,0.921257,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_new_text_sale,0.699004,0.680178,0.018827,0.941134,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_path_new_outline,0.709531,0.590841,0.11869,0.709917,b148e375-fe0b-4bec-90e7-38632b0d73c2
bge-large-en-v1.5,gimp,verdict,gimp_pointer_crosshair,0.63314,0.596381,0.03676,0.908924,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_posterize_effect,0.623867,0.622239,0.001628,0.995691,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,verdict,gimp_recent_files_20,0.731373,0.684657,0.046717,0.851854,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,verdict,gimp_red_background_layer,0.752396,0.695253,0.057143,0.81249,734d6579-c07d-47a8-9ae2-13339795476b
bge-large-en-v1.5,gimp,verdict,gimp_reduce_saturation,0.857012,0.823006,0.034006,0.80787,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,verdict,gimp_resize_layer_256,0.805495,0.678332,0.127163,0.604675,d16c99dc-2a1e-46f2-b350-d97c86c85c15
bge-large-en-v1.5,gimp,verdict,gimp_rotate_90_export,0.763704,0.67717,0.086533,0.731953,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
bge-large-en-v1.5,gimp,verdict,gimp_save_project_xcf,0.744217,0.716425,0.027792,0.901995,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_scale_image_800x600,0.686392,0.680807,0.005585,0.982503,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
bge-large-en-v1.5,gimp,verdict,gimp_scriptfu_export,0.713835,0.692856,0.02098,0.931695,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,verdict,gimp_selection_feather_25,0.660509,0.655817,0.004691,0.986369,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,verdict,gimp_selection_grow_10,0.668692,0.662512,0.00618,0.981688,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,verdict,gimp_text_box_right,0.833174,0.633579,0.199595,0.455284,e2dd0213-26db-4349-abe5-d5667bfd725c
bge-large-en-v1.5,gimp,verdict,gimp_toggle_multi_window_mode,0.728437,0.716299,0.012138,0.957215,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,verdict,gimp_toolbox_logo_off,0.645801,0.591407,0.054394,0.866875,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,verdict,gimp_undo_levels_50,0.758292,0.712698,0.045594,0.841305,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
bge-large-en-v1.5,gimp,verdict,gimp_white_background,0.796497,0.714881,0.081616,0.713746,2a729ded-3296-423d-aec4-7dd55ed5fbb3
bge-large-en-v1.5,gimp,lower,045bf3ff-9077-4b86-b483-a1040a949cff,0.755686,0.736746,0.01894,0.928056,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.76906,0.738791,0.030269,0.884119,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,lower,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.734789,0.708615,0.026174,0.910175,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.759573,0.743585,0.015988,0.937646,e19bd559-633b-4b02-940f-d946248f088e
bge-large-en-v1.5,gimp,lower,38f48d40-764e-4e77-a7cf-51dfce880291,0.664031,0.65988,0.004151,0.987796,dbbf4b99-2253-4b10-9274-45f246af2466
bge-large-en-v1.5,gimp,lower,554785e9-4523-4e7a-b8e1-8016f565f56a,0.79748,0.791662,0.005818,0.972074,f723c744-e62c-4ae6-98d1-750d3cd7d79d
bge-large-en-v1.5,gimp,lower,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.505144,0.499539,0.005605,0.988801,a746add2-cab0-4740-ac36-c3769d9bfb46
bge-large-en-v1.5,gimp,lower,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.7745,0.67618,0.09832,0.696375,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.7745,0.755686,0.018814,0.922991,5ca86c6f-f317-49d8-b6a7-b527541caae8
bge-large-en-v1.5,gimp,lower,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.663166,0.627195,0.03597,0.903514,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
bge-large-en-v1.5,gimp,lower,734d6579-c07d-47a8-9ae2-13339795476b,0.715056,0.707279,0.007777,0.973431,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.838915,0.76906,0.069855,0.697518,fbb548ca-c2a6-4601-9204-e39a2efc507b
bge-large-en-v1.5,gimp,lower,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.726928,0.721255,0.005673,0.979648,62f7fd55-0687-4a43-b6e1-3eda16fc6252
bge-large-en-v1.5,gimp,lower,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.944297,0.791662,0.152634,0.267371,e19bd559-633b-4b02-940f-d946248f088e
bge-large-en-v1.5,gimp,lower,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.604248,0.547873,0.056375,0.875311,2e6f678f-472d-4c55-99cc-8e7c5c402a71
bge-large-en-v1.5,gimp,lower,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.712126,0.711467,0.000659,0.997717,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,lower,a746add2-cab0-4740-ac36-c3769d9bfb46,0.674793,0.65275,0.022043,0.93652,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.702802,0.68691,0.015893,0.94924,734d6579-c07d-47a8-9ae2-13339795476b
bge-large-en-v1.5,gimp,lower,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.708355,0.658134,0.050221,0.853098,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
bge-large-en-v1.5,gimp,lower,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.728324,0.667153,0.061171,0.816217,e2dd0213-26db-4349-abe5-d5667bfd725c
bge-large-en-v1.5,gimp,lower,dbbf4b99-2253-4b10-9274-45f246af2466,0.736746,0.731203,0.005544,0.979375,045bf3ff-9077-4b86-b483-a1040a949cff
bge-large-en-v1.5,gimp,lower,e19bd559-633b-4b02-940f-d946248f088e,0.944297,0.759573,0.184723,0.231686,7a4deb26-d57d-4ea9-9a73-630f66a7b568
bge-large-en-v1.5,gimp,lower,e2dd0213-26db-4349-abe5-d5667bfd725c,0.728324,0.649612,0.078712,0.775357,d52d6308-ec58-42b7-a2c9-de80e4837b2b
bge-large-en-v1.5,gimp,lower,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.678924,0.663165,0.015759,0.953216,06ca5602-62ca-47f6-ad4f-da151cde54cc
bge-large-en-v1.5,gimp,lower,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.79748,0.737573,0.059907,0.771719,554785e9-4523-4e7a-b8e1-8016f565f56a
bge-large-en-v1.5,gimp,lower,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.838915,0.737556,0.10136,0.613785,7767eef2-56a3-4cea-8c9f-48c070c7d65b
bge-large-en-v1.5,gimp,cross_floor,045bf3ff-9077-4b86-b483-a1040a949cff,0.640766,0.635699,0.005067,0.986092,fba2c100-79e8-42df-ae74-b592418d54f4
bge-large-en-v1.5,gimp,cross_floor,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.6821,0.670972,0.011128,0.96618,cb130f0d-d36f-4302-9838-b3baf46139b6
bge-large-en-v1.5,gimp,cross_floor,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.737894,0.641438,0.096456,0.730991,efcf0d81-0835-4880-b2fd-d866e8bc2294
bge-large-en-v1.5,gimp,cross_floor,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.692977,0.675836,0.017142,0.947121,cb130f0d-d36f-4302-9838-b3baf46139b6
